party_family,ministry_clean,n,p_total,m_total,expected,excess,excess_pct,pearson_resid
Shiv Sena,"Consumer Affairs, Food And Public Distribution",23,840,248,18.48447204968944,4.51552795031056,24.42876344086022,1.0502797918113491
Shiv Sena,Cooperation,0,840,38,2.8322981366459627,-2.8322981366459627,-100,-1.6829432957310126
Shiv Sena,Corporate Affairs,11,840,113,8.422360248447205,2.5776397515527947,30.604719764011794,0.8881888439338239
Shiv Sena,Culture,17,840,185,13.788819875776397,3.2111801242236027,23.28828828828829,0.8647710013555072
Shiv Sena,Defence,19,840,177,13.192546583850932,5.807453416149068,44.02071563088512,1.5989004202010533
Shiv Sena,Drinking Water And Sanitation,5,840,73,5.440993788819876,-0.44099378881987583,-8.10502283105023,-0.18905725922948416
Shiv Sena,Earth Sciences,5,840,51,3.801242236024845,1.1987577639751552,31.5359477124183,0.614849267419064
Shiv Sena,Education,39,840,581,43.30434782608695,-4.304347826086953,-9.939759036144572,-0.6540961718207579
Shiv Sena,Electronics And Information Technology,4,840,127,9.46583850931677,-5.46583850931677,-57.74278215223097,-1.7765492459336811
Shiv Sena,"Environment,  Forests And Climate Change",19,840,315,23.47826086956522,-4.478260869565219,-19.07407407407408,-0.924222265199851
Shiv Sena,"Environment, Forest And Climate Change",3,840,60,4.472049689440993,-1.4720496894409933,-32.91666666666666,-0.6960960346396132
Shiv Sena,External Affairs,9,840,165,12.298136645962733,-3.2981366459627335,-26.81818181818182,-0.9404787516612854
Shiv Sena,Finance,33,840,569,42.409937888198755,-9.409937888198755,-22.188049209138835,-1.444950396789779
Shiv Sena,"Fisheries, Animal Husbandry And Dairying",9,840,114,8.496894409937887,0.5031055900621126,5.921052631578958,0.1725953266458671
Shiv Sena,Food Processing Industries,11,840,114,8.496894409937887,2.5031055900621126,29.459064327485393,0.8587150202257328
Shiv Sena,Health,41,840,743,55.37888198757764,-14.378881987577643,-25.96455809780171,-1.932204225096028
Shiv Sena,Heavy Industries,0,840,31,2.31055900621118,-2.31055900621118,-100,-1.520052303774834
Shiv Sena,Heavy Industries And Public Enterprises,2,840,31,2.31055900621118,-0.31055900621118004,-13.44086021505376,-0.2043081053460798
Shiv Sena,Home Affairs,25,840,314,23.403726708074533,1.596273291925467,6.820594479830154,0.32996261611290373
Shiv Sena,Housing And Urban  Poverty Alleviation,3,840,32,2.3850931677018634,0.6149068322981366,25.781249999999996,0.3981590984793181
Shiv Sena,I&B,10,840,128,9.540372670807454,0.45962732919254634,4.81770833333333,0.14880693579530063
Shiv Sena,Jal Shakti,17,840,289,21.540372670807454,-4.540372670807454,-21.078431372549023,-0.9782838736655738
Shiv Sena,Labour,20,840,242,18.03726708074534,1.962732919254659,10.881542699724521,0.46214242468122885
Shiv Sena,Law And Justice,10,840,164,12.22360248447205,-2.2236024844720497,-18.191056910569106,-0.6360006237537343
Shiv Sena,"Micro, Small And Medium Enterprises",3,840,38,2.8322981366459627,0.16770186335403725,5.921052631578947,0.09964795829986259
Shiv Sena,"Micro,Small And Medium Enterprises",9,840,98,7.304347826086956,1.695652173913044,23.214285714285722,0.6274022157855924
Shiv Sena,Mines,2,840,68,5.068322981366459,-3.0683229813664594,-60.5392156862745,-1.3629155027517184
Shiv Sena,Minority Affairs,3,840,89,6.633540372670807,-3.633540372670807,-54.775280898876396,-1.4107735274325626
Shiv Sena,New And Renewable Energy,6,840,155,11.5527950310559,-5.552795031055901,-48.064516129032256,-1.6336841993830893
Shiv Sena,Panchayati Raj,5,840,76,5.6645962732919255,-0.6645962732919255,-11.732456140350878,-0.2792372938459002
Shiv Sena,"Personnel, Public Grievances And Pensions",3,840,45,3.3540372670807455,-0.35403726708074545,-10.555555555555559,-0.19331477029466398
Shiv Sena,Petroleum,23,840,223,16.62111801242236,6.378881987577639,38.37817638266068,1.5646400801571962
Shiv Sena,Planning,2,840,58,4.3229813664596275,-2.3229813664596275,-53.73563218390805,-1.1172594697658491
Shiv Sena,"Ports, Shipping And Waterways",1,840,55,4.099378881987578,-3.099378881987578,-75.60606060606061,-1.5307900822539227
Shiv Sena,Power,12,840,165,12.298136645962733,-0.2981366459627335,-2.4242424242424288,-0.0850150283987604
Shiv Sena,Railways,67,840,701,52.24844720496895,14.751552795031053,28.23347598668568,2.040802811652403
Shiv Sena,Road Transport,33,840,406,30.26086956521739,2.7391304347826093,9.051724137931037,0.4979342634672099
Shiv Sena,Rural Development,28,840,321,23.925465838509318,4.074534161490682,17.0301142263759,0.8330052952380139
Shiv Sena,Science & Tech,9,840,80,5.962732919254658,3.037267080745342,50.93750000000001,1.2438279299222457
Shiv Sena,Shipping,4,840,45,3.3540372670807455,0.6459627329192545,19.259259259259256,0.3527146686078078
Shiv Sena,Skill Development And Entrepreneurship,16,840,152,11.329192546583851,4.670807453416149,41.228070175438596,1.387690085953642
Shiv Sena,Social Justice,14,840,155,11.5527950310559,2.4472049689440993,21.182795698924732,0.7199905755670437
Shiv Sena,Statistics And Programme Implementation,3,840,33,2.459627329192547,0.5403726708074532,21.96969696969696,0.344555130978274
Shiv Sena,Steel,3,840,41,3.0559006211180124,-0.05590062111801242,-1.8292682926829267,-0.03197768499320452
Shiv Sena,Textiles,16,840,153,11.403726708074535,4.596273291925465,40.305010893246184,1.3610762105752652
Shiv Sena,Tourism,15,840,174,12.968944099378882,2.0310559006211175,15.660919540229882,0.5639876154787129
Shiv Sena,Tribal Affairs,9,840,129,9.614906832298137,-0.6149068322981375,-6.39534883720931,-0.19830642185592362
Shiv Sena,Urban Development,25,840,238,17.73913043478261,7.260869565217391,40.9313725490196,1.7239412901945097
Shiv Sena,"Water Resources, River Development And Ganaga Rejuvenation",5,840,108,8.049689440993788,-3.049689440993788,-37.8858024691358,-1.0748950262872174
Shiv Sena,Women & Child,16,840,218,16.248447204968944,-0.24844720496894368,-1.5290519877675817,-0.0616351111472238
