id,lok_no,session_no,ministry,party_family,topic_id
LS16-S15-STARRED-101,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-100,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S15-STARRED-99,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S15-STARRED-98,16,15,CHEMICALS AND FERTILIZERS,Unknown,3
LS16-S15-STARRED-97,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS16-S15-STARRED-96,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S15-STARRED-95,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S15-STARRED-94,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S15-STARRED-93,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S15-STARRED-92,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S15-STARRED-91,16,15,HOME AFFAIRS,Unknown,14
LS16-S15-STARRED-90,16,15,HOME AFFAIRS,Unknown,-1
LS16-S15-STARRED-89,16,15,HOME AFFAIRS,Unknown,6
LS16-S15-STARRED-88,16,15,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,12
LS16-S15-STARRED-87,16,15,FOOD PROCESSING INDUSTRIES,Unknown,0
LS16-S15-STARRED-86,16,15,HOME AFFAIRS,Unknown,21
LS16-S15-STARRED-85,16,15,HOUSING AND URBAN AFFAIRS,Unknown,0
LS16-S15-STARRED-83,16,15,CHEMICALS AND FERTILIZERS,Unknown,0
LS16-S15-STARRED-82,16,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S15-STARRED-81,16,15,CHEMICALS AND FERTILIZERS,Unknown,11
LS16-S15-STARRED-80,16,15,CULTURE,Unknown,-1
LS16-S15-STARRED-79,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S15-STARRED-78,16,15,COMMERCE AND INDUSTRY,Unknown,-1
LS16-S15-STARRED-77,16,15,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS16-S15-STARRED-76,16,15,COMMERCE AND INDUSTRY,Unknown,0
LS16-S15-STARRED-75,16,15,COMMERCE AND INDUSTRY,Unknown,-1
LS16-S15-STARRED-74,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S15-STARRED-73,16,15,COMMERCE AND INDUSTRY,Unknown,18
LS16-S15-STARRED-72,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S15-STARRED-71,16,15,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S15-STARRED-70,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,14
LS16-S15-STARRED-69,16,15,LABOUR AND EMPLOYMENT,Unknown,8
LS16-S15-STARRED-68,16,15,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S15-STARRED-67,16,15,LABOUR AND EMPLOYMENT,Unknown,-1
LS16-S15-STARRED-66,16,15,LABOUR AND EMPLOYMENT,Unknown,5
LS16-S15-STARRED-65,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S15-STARRED-64,16,15,TRIBAL AFFAIRS,Unknown,-1
LS16-S15-STARRED-63,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S15-STARRED-62,16,15,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S15-STARRED-61,16,15,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S15-STARRED-60,16,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S15-STARRED-59,16,15,FINANCE,Unknown,-1
LS16-S15-STARRED-58,16,15,HEALTH AND FAMILY WELFARE,Unknown,0
LS16-S15-STARRED-57,16,15,FINANCE,Unknown,19
LS16-S15-STARRED-56,16,15,WOMEN AND CHILD DEVELOPMENT,Unknown,14
LS16-S15-STARRED-55,16,15,FINANCE,Unknown,19
LS16-S15-STARRED-54,16,15,FINANCE,Unknown,0
LS16-S15-STARRED-53,16,15,CORPORATE AFFAIRS,Unknown,12
LS16-S15-STARRED-52,16,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S15-STARRED-51,16,15,FINANCE,Unknown,19
LS16-S15-STARRED-50,16,15,WOMEN AND CHILD DEVELOPMENT,Unknown,16
LS16-S15-STARRED-49,16,15,FINANCE,Unknown,12
LS16-S15-STARRED-48,16,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S15-STARRED-47,16,15,FINANCE,Unknown,12
LS16-S15-STARRED-46,16,15,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,0
LS16-S15-STARRED-45,16,15,FINANCE,Unknown,19
LS16-S15-STARRED-44,16,15,CORPORATE AFFAIRS,Unknown,-1
LS16-S15-STARRED-43,16,15,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,-1
LS16-S15-STARRED-42,16,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S15-STARRED-41,16,15,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS16-S15-STARRED-40,16,15,DRINKING WATER AND SANITATION,Unknown,0
LS16-S15-STARRED-39,16,15,POWER,Unknown,3
LS16-S15-STARRED-38,16,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS16-S15-STARRED-37,16,15,INFORMATION AND BROADCASTING,Unknown,-1
LS16-S15-STARRED-36,16,15,CIVIL AVIATION,Unknown,2
LS16-S15-STARRED-35,16,15,POWER,Unknown,0
LS16-S15-STARRED-34,16,15,RURAL DEVELOPMENT,Unknown,1
LS16-S15-STARRED-33,16,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S15-STARRED-32,16,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS16-S15-STARRED-31,16,15,RURAL DEVELOPMENT,Unknown,5
LS16-S15-STARRED-30,16,15,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,0
LS16-S15-STARRED-29,16,15,CIVIL AVIATION,Unknown,2
LS16-S15-STARRED-28,16,15,DRINKING WATER AND SANITATION,Unknown,0
LS16-S15-STARRED-27,16,15,CIVIL AVIATION,Unknown,2
LS16-S15-STARRED-26,16,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S15-STARRED-25,16,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S15-STARRED-24,16,15,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS16-S15-STARRED-22,16,15,CIVIL AVIATION,Unknown,2
LS16-S15-STARRED-21,16,15,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS16-S15-STARRED-20,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-19,16,15,RAILWAYS,Unknown,5
LS16-S15-STARRED-18,16,15,EXTERNAL AFFAIRS,Unknown,-1
LS16-S15-STARRED-17,16,15,LAW AND JUSTICE,Unknown,-1
LS16-S15-STARRED-16,16,15,MINORITY AFFAIRS,Unknown,-1
LS16-S15-STARRED-15,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-14,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-13,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-12,16,15,DEFENCE,Unknown,2
LS16-S15-STARRED-11,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-10,16,15,DEFENCE,Unknown,2
LS16-S15-STARRED-9,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-8,16,15,COMMUNICATIONS,Unknown,10
LS16-S15-STARRED-7,16,15,MINORITY AFFAIRS,Unknown,4
LS16-S15-STARRED-6,16,15,RAILWAYS,Unknown,1
LS16-S15-STARRED-5,16,15,COMMUNICATIONS,Unknown,10
LS16-S15-STARRED-4,16,15,EARTH SCIENCES,Unknown,9
LS16-S15-STARRED-3,16,15,COMMUNICATIONS,Unknown,10
LS16-S15-STARRED-2,16,15,ATOMIC ENERGY,Unknown,20
LS16-S15-STARRED-1,16,15,EARTH SCIENCES,Unknown,9
LS16-S16-STARRED-400,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-399,16,16,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,5
LS16-S16-STARRED-398,16,16,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,-1
LS16-S16-STARRED-397,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-396,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-394,16,16,HOME AFFAIRS,Unknown,-1
LS16-S16-STARRED-393,16,16,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,5
LS16-S16-STARRED-392,16,16,FOOD PROCESSING INDUSTRIES,Unknown,0
LS16-S16-STARRED-391,16,16,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS16-S16-STARRED-390,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S16-STARRED-389,16,16,HOME AFFAIRS,Unknown,-1
LS16-S16-STARRED-388,16,16,HOME AFFAIRS,Unknown,14
LS16-S16-STARRED-386,16,16,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS16-S16-STARRED-385,16,16,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS16-S16-STARRED-384,16,16,HOME AFFAIRS,Unknown,14
LS16-S16-STARRED-383,16,16,FOOD PROCESSING INDUSTRIES,Unknown,0
LS16-S16-STARRED-382,16,16,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,17
LS16-S16-STARRED-381,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,15
LS16-S16-STARRED-380,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-379,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-377,16,16,STEEL,Unknown,7
LS16-S16-STARRED-376,16,16,COMMERCE AND INDUSTRY,Unknown,24
LS16-S16-STARRED-375,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-374,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-373,16,16,TRIBAL AFFAIRS,Unknown,6
LS16-S16-STARRED-372,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-371,16,16,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,4
LS16-S16-STARRED-370,16,16,TRIBAL AFFAIRS,Unknown,6
LS16-S16-STARRED-369,16,16,LABOUR AND EMPLOYMENT,Unknown,-1
LS16-S16-STARRED-368,16,16,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS16-S16-STARRED-367,16,16,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,-1
LS16-S16-STARRED-366,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-365,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-364,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-363,16,16,COMMERCE AND INDUSTRY,Unknown,0
LS16-S16-STARRED-362,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-361,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-360,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-359,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-358,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-356,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-355,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-354,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-352,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-351,16,16,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,8
LS16-S16-STARRED-350,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-349,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-348,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-347,16,16,FINANCE,Unknown,4
LS16-S16-STARRED-345,16,16,HEALTH AND FAMILY WELFARE,Unknown,11
LS16-S16-STARRED-344,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-342,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-341,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-340,16,16,RURAL DEVELOPMENT,Unknown,0
LS16-S16-STARRED-339,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,0
LS16-S16-STARRED-338,16,16,POWER,Unknown,3
LS16-S16-STARRED-337,16,16,POWER,Unknown,3
LS16-S16-STARRED-336,16,16,POWER,Unknown,3
LS16-S16-STARRED-335,16,16,DRINKING WATER AND SANITATION,Unknown,3
LS16-S16-STARRED-334,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S16-STARRED-333,16,16,RURAL DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-332,16,16,YOUTH AFFAIRS AND SPORTS,Unknown,-1
LS16-S16-STARRED-331,16,16,CIVIL AVIATION,Unknown,2
LS16-S16-STARRED-330,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,16
LS16-S16-STARRED-329,16,16,CIVIL AVIATION,Unknown,2
LS16-S16-STARRED-328,16,16,PANCHAYATI RAJ,Unknown,0
LS16-S16-STARRED-327,16,16,TEXTILES,Unknown,19
LS16-S16-STARRED-326,16,16,RURAL DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-325,16,16,POWER,Unknown,3
LS16-S16-STARRED-324,16,16,SHIPPING,Unknown,16
LS16-S16-STARRED-323,16,16,CIVIL AVIATION,Unknown,2
LS16-S16-STARRED-322,16,16,INFORMATION AND BROADCASTING,Unknown,18
LS16-S16-STARRED-321,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S16-STARRED-320,16,16,COAL,Unknown,7
LS16-S16-STARRED-319,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-318,16,16,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,-1
LS16-S16-STARRED-317,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-316,16,16,COMMUNICATIONS,Unknown,10
LS16-S16-STARRED-315,16,16,COAL,Unknown,7
LS16-S16-STARRED-314,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-313,16,16,LAW AND JUSTICE,Unknown,-1
LS16-S16-STARRED-312,16,16,DEFENCE,Unknown,2
LS16-S16-STARRED-311,16,16,EXTERNAL AFFAIRS,Unknown,21
LS16-S16-STARRED-310,16,16,DEFENCE,Unknown,2
LS16-S16-STARRED-309,16,16,MINORITY AFFAIRS,Unknown,5
LS16-S16-STARRED-308,16,16,COAL,Unknown,23
LS16-S16-STARRED-307,16,16,STATISTICS AND PROGRAMME IMPLEMENTATION,Unknown,12
LS16-S16-STARRED-306,16,16,DEFENCE,Unknown,5
LS16-S16-STARRED-305,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-304,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-303,16,16,COMMUNICATIONS,Unknown,10
LS16-S16-STARRED-302,16,16,DEFENCE,Unknown,-1
LS16-S16-STARRED-301,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-300,16,16,HOME AFFAIRS,Unknown,-1
LS16-S16-STARRED-299,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS16-S16-STARRED-298,16,16,FOOD PROCESSING INDUSTRIES,Unknown,0
LS16-S16-STARRED-297,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S16-STARRED-296,16,16,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS16-S16-STARRED-295,16,16,CHEMICALS AND FERTILIZERS,Unknown,0
LS16-S16-STARRED-294,16,16,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,21
LS16-S16-STARRED-293,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS16-S16-STARRED-292,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,12
LS16-S16-STARRED-291,16,16,HOME AFFAIRS,Unknown,-1
LS16-S16-STARRED-290,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-289,16,16,CHEMICALS AND FERTILIZERS,Unknown,0
LS16-S16-STARRED-288,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S16-STARRED-287,16,16,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS16-S16-STARRED-286,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-285,16,16,CHEMICALS AND FERTILIZERS,Unknown,3
LS16-S16-STARRED-284,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS16-S16-STARRED-283,16,16,HOME AFFAIRS,Unknown,14
LS16-S16-STARRED-282,16,16,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS16-S16-STARRED-281,16,16,HOME AFFAIRS,Unknown,5
LS16-S16-STARRED-280,16,16,COMMERCE AND INDUSTRY,Unknown,3
LS16-S16-STARRED-279,16,16,LABOUR AND EMPLOYMENT,Unknown,5
LS16-S16-STARRED-278,16,16,LABOUR AND EMPLOYMENT,Unknown,-1
LS16-S16-STARRED-277,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-276,16,16,LABOUR AND EMPLOYMENT,Unknown,13
LS16-S16-STARRED-275,16,16,CULTURE,Unknown,-1
LS16-S16-STARRED-274,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-273,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-272,16,16,TRIBAL AFFAIRS,Unknown,4
LS16-S16-STARRED-271,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-270,16,16,COMMERCE AND INDUSTRY,Unknown,2
LS16-S16-STARRED-269,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-268,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-267,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-266,16,16,LABOUR AND EMPLOYMENT,Unknown,-1
LS16-S16-STARRED-265,16,16,COMMERCE AND INDUSTRY,Unknown,2
LS16-S16-STARRED-264,16,16,LABOUR AND EMPLOYMENT,Unknown,8
LS16-S16-STARRED-263,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-262,16,16,STEEL,Unknown,-1
LS16-S16-STARRED-261,16,16,COMMERCE AND INDUSTRY,Unknown,2
LS16-S16-STARRED-260,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-259,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-258,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,5
LS16-S16-STARRED-257,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-256,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,0
LS16-S16-STARRED-255,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-254,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-253,16,16,HEALTH AND FAMILY WELFARE,Unknown,28
LS16-S16-STARRED-252,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-251,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-250,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-249,16,16,FINANCE,Unknown,0
LS16-S16-STARRED-248,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,-1
LS16-S16-STARRED-247,16,16,CORPORATE AFFAIRS,Unknown,23
LS16-S16-STARRED-246,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS16-S16-STARRED-245,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-244,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-243,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-242,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,5
LS16-S16-STARRED-241,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-240,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS16-S16-STARRED-239,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S16-STARRED-238,16,16,TEXTILES,Unknown,7
LS16-S16-STARRED-237,16,16,SHIPPING,Unknown,15
LS16-S16-STARRED-236,16,16,DRINKING WATER AND SANITATION,Unknown,0
LS16-S16-STARRED-234,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,-1
LS16-S16-STARRED-233,16,16,RURAL DEVELOPMENT,Unknown,2
LS16-S16-STARRED-232,16,16,SHIPPING,Unknown,15
LS16-S16-STARRED-231,16,16,POWER,Unknown,3
LS16-S16-STARRED-230,16,16,TEXTILES,Unknown,7
LS16-S16-STARRED-229,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S16-STARRED-228,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,-1
LS16-S16-STARRED-227,16,16,RURAL DEVELOPMENT,Unknown,5
LS16-S16-STARRED-226,16,16,POWER,Unknown,3
LS16-S16-STARRED-225,16,16,DRINKING WATER AND SANITATION,Unknown,0
LS16-S16-STARRED-224,16,16,CIVIL AVIATION,Unknown,2
LS16-S16-STARRED-223,16,16,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS16-S16-STARRED-222,16,16,POWER,Unknown,3
LS16-S16-STARRED-221,16,16,CIVIL AVIATION,Unknown,2
LS16-S16-STARRED-220,16,16,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,2
LS16-S16-STARRED-219,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-218,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-217,16,16,EXTERNAL AFFAIRS,Unknown,-1
LS16-S16-STARRED-216,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-215,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-214,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-213,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-212,16,16,DEFENCE,Unknown,2
LS16-S16-STARRED-211,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-210,16,16,COAL,Unknown,7
LS16-S16-STARRED-209,16,16,LAW AND JUSTICE,Unknown,13
LS16-S16-STARRED-208,16,16,EARTH SCIENCES,Unknown,9
LS16-S16-STARRED-207,16,16,DEVELOPMENT OF NORTH EASTERN REGION,Unknown,0
LS16-S16-STARRED-206,16,16,LAW AND JUSTICE,Unknown,-1
LS16-S16-STARRED-205,16,16,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,21
LS16-S16-STARRED-204,16,16,DEFENCE,Unknown,2
LS16-S16-STARRED-203,16,16,COMMUNICATIONS,Unknown,10
LS16-S16-STARRED-202,16,16,STATISTICS AND PROGRAMME IMPLEMENTATION,Unknown,12
LS16-S16-STARRED-201,16,16,RAILWAYS,Unknown,1
LS16-S16-STARRED-200,16,16,LABOUR AND EMPLOYMENT,Unknown,5
LS16-S16-STARRED-199,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-198,16,16,TOURISM,Unknown,6
LS16-S16-STARRED-197,16,16,TRIBAL AFFAIRS,Unknown,6
LS16-S16-STARRED-196,16,16,LABOUR AND EMPLOYMENT,Unknown,-1
LS16-S16-STARRED-195,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-194,16,16,TOURISM,Unknown,6
LS16-S16-STARRED-193,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-192,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-191,16,16,TOURISM,Unknown,6
LS16-S16-STARRED-190,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-189,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,4
LS16-S16-STARRED-188,16,16,PETROLEUM AND NATURAL GAS,Unknown,-1
LS16-S16-STARRED-187,16,16,PETROLEUM AND NATURAL GAS,Unknown,3
LS16-S16-STARRED-186,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-185,16,16,COMMERCE AND INDUSTRY,Unknown,12
LS16-S16-STARRED-184,16,16,CULTURE,Unknown,6
LS16-S16-STARRED-183,16,16,HUMAN RESOURCE DEVELOPMENT,Unknown,0
LS16-S16-STARRED-182,16,16,COMMERCE AND INDUSTRY,Unknown,-1
LS16-S16-STARRED-181,16,16,TOURISM,Unknown,6
LS16-S16-STARRED-180,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-179,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-178,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-177,16,16,FINANCE,Unknown,12
LS16-S16-STARRED-176,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-175,16,16,FINANCE,Unknown,19
LS16-S16-STARRED-174,16,16,HEALTH AND FAMILY WELFARE,Unknown,11
LS16-S16-STARRED-173,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-172,16,16,HEALTH AND FAMILY WELFARE,Unknown,0
LS16-S16-STARRED-171,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,-1
LS16-S16-STARRED-170,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-169,16,16,FINANCE,Unknown,0
LS16-S16-STARRED-168,16,16,FINANCE,Unknown,-1
LS16-S16-STARRED-167,16,16,CORPORATE AFFAIRS,Unknown,-1
LS16-S16-STARRED-166,16,16,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS16-S16-STARRED-165,16,16,WOMEN AND CHILD DEVELOPMENT,Unknown,5
LS16-S16-STARRED-164,16,16,HEALTH AND FAMILY WELFARE,Unknown,8
LS16-S16-STARRED-163,16,16,HEALTH AND FAMILY WELFARE,Unknown,0
LS16-S16-STARRED-162,16,16,HEALTH AND FAMILY WELFARE,Unknown,-1
LS16-S16-STARRED-161,16,16,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,25
LS16-S16-STARRED-160,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,0
LS16-S16-STARRED-159,16,16,PANCHAYATI RAJ,Unknown,-1
LS16-S16-STARRED-158,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,16
LS16-S16-STARRED-157,16,16,RURAL DEVELOPMENT,Unknown,5
LS16-S16-STARRED-156,16,16,INFORMATION AND BROADCASTING,Unknown,-1
LS16-S16-STARRED-155,16,16,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",Unknown,0
